regcode,sepa,name,name_before_quotes,name_in_quotes,name_after_quotes,without_quotes,regtype,regtype_text,type,type_text,registered,terminated,closed,address,index,addressid,region,city,atvk,reregistration_term,,,,,,,,,,,,,,,,,,,,,,,,,
41203002999,LV65ZZZ41203002999,"SIA ""LAURIS un KO""",SIA,LAURIS un KO,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,04/02/1993,12/02/2019,L,Ventspils,,,,,,,,,,,,, Katoļu iela 63,3601,101649956,0,100003060,270000,,,,,,,,,,,,,
680100183,,"Ludzas rajona Ciblas pagasta zemnieku saimniecība ""DRUVAS""",Ludzas rajona Ciblas pagasta zemnieku saimniecība,DRUVAS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,25/08/1992,29/07/2005,L,Ludzas rajons,,,,,,,,,,,,, Ciblas pagasts," """"Druvas"""""";5709;100012592;0;0;0684948;",,,,,,,,,,,,,,,,,
44102038256,LV52ZZZ44102038256,"IK ""NĀC",,,,,,,,,,,,,,,,,,,," BRAUC;"""";0;K;Komercreģistrs;IK;Individuālais komersants;2018-10-17;; ;Cēsu nov.", Cēsis, Zirņu iela 17 - 21,4101,115680388,100015774,100003157,420201,,,, MĀCIES," BRAUC"""""";IK;NĀC", MĀCIES,,,,,,,,,,
46801001846,,"Ludzas rajona Līdumnieku pagasta zemnieku saimniecība ""EZERKRASTS""",Ludzas rajona Līdumnieku pagasta zemnieku saimniecība,EZERKRASTS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,25/08/1992,07/07/2005,L,Ludzas rajons,,,,,,,,,,,,, Līdumnieku pagasts, Antonki,5719,100151543,0,0,684966,,,,,,,,,,,,
43601026854,LV52ZZZ43601026854,"Maisakas Eleonoras Skaistkalnes pagasta zemnieku saimniecība ""UPESCELMIŅI""",Maisakas Eleonoras Skaistkalnes pagasta zemnieku saimniecība,UPESCELMIŅI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,19/11/1999,27/07/2022,L,Bauskas nov.,,,,,,,,,,,,, Skaistkalnes pag., Skaistkalne, Lakstīgalu iela 2,3924,101603397,100016575,0,408000,,,,,,,,,,,
40103363420,LV30ZZZ40103363420,"Sabiedrība ar ierobežotu atbildību ""HouseCare""",Sabiedrība ar ierobežotu atbildību,HouseCare,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,03/01/2011,15/08/2023,L,Rīga,,,,,,,,,,,,, Biķernieku iela 12B - 82,1039,111518691,0,100003003,10000,,,,,,,,,,,,,
49001004923,LV52ZZZ49001004923,"Zemnieku saimniecība ""SILIŅI""",Zemnieku saimniecība,SILIŅI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,29/05/1992,, ,Talsu nov.,,,,,,,,,,,,, Rojas pag.," """"Siliņi"""""";3264;103015502;100016390;0;"""";",,,,,,,,,,,,,,,,,
46801001901,,"Zemnieku saimniecība ""RUZES""",Zemnieku saimniecība,RUZES,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,02/09/1992,02/09/2005,L,Ludzas rajons,,,,,,,,,,,,, Nirzas pagasts, Bambāni," """"Ruzes"""""";5729;100154196;0;0;0687800;",,,,,,,,,,,,,,,,
44102038260,LV41ZZZ44102038260,IK Kristīna Inga Rostoka,IK,Kristīna Inga Rostoka,,1,K,Komercreģistrs,IK,Individuālais komersants,14/11/2018,, ,Cēsu nov.,,,,,,,,,,,,, Straupes pag.," """"Pirtsgari"""""";4152;105918548;100016487;0;0427582;",,,,,,,,,,,,,,,,,
40203210819,LV32ZZZ40203210819,"Sabiedrība ar ierobežotu atbildību ""KAtelier""",Sabiedrība ar ierobežotu atbildību,KAtelier,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,13/05/2019,, ,Rīga,,,,,,,,,,,,, Jēkabpils iela 5,1003,101838242,0,100003003,10000,,,,,,,,,,,,,
44102038275,LV24ZZZ44102038275,"IK ""lalala""",IK,lalala,,0,K,Komercreģistrs,IK,Individuālais komersants,15/11/2018,18/06/2021,L,Limbažu nov.,,,,,,,,,,,,, Limbaži, Zāles iela 1 - 39,4001,110666246,100015975,100003358,660201,,,,,,,,,,,,
40203019642,LV53ZZZ40203019642,"Sabiedrība ar ierobežotu atbildību ""World Business Partnership""",Sabiedrība ar ierobežotu atbildību,World Business Partnership,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,15/09/2016,20/09/2019,L,Rīga,,,,,,,,,,,,, Mālu iela 10 - 7,1058,118399363,0,100003003,10000,,,,,,,,,,,,,
40103577386,LV74ZZZ40103577386,"Sabiedrība ar ierobežotu atbildību ""Rutech""",Sabiedrība ar ierobežotu atbildību,Rutech,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,17/08/2012,14/09/2015,L,Rīga,,,,,,,,,,,,, Slokas iela 37,1048,101136044,0,100003003,10000,,,,,,,,,,,,,
40003956697,LV87ZZZ40003956697,"Sabiedrība ar ierobežotu atbildību ""AJNAKS""",Sabiedrība ar ierobežotu atbildību,AJNAKS,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,20/09/2007,28/06/2017,L,Rīga,,,,,,,,,,,,, Tekstilnieku iela 17 - 8A,1016,113750900,0,100003003,10000,,,,,,,,,,,,,
44103053337,LV21ZZZ44103053337,"SIA ""N.S.V.""",SIA,N.S.V.,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,19/09/2008,28/06/2017,L,Valmiera,,,,,,,,,,,,, Andreja Upīša iela 17A,4201,102053483,0,100003735,960100,,,,,,,,,,,,,
50003653651,LV26ZZZ50003653651,"Sabiedrība ar ierobežotu atbildību ""NOVA Technologies""",Sabiedrība ar ierobežotu atbildību,NOVA Technologies,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,19/11/2003,27/12/2018,L,Rīga,,,,,,,,,,,,, Kārļa Ulmaņa gatve 2,1004,101841876,0,100003003,10000,,,,,,,,,,,,,
44101022949,LV74ZZZ44101022949,"Cēsu rajona Vaives pagasta zemnieku saimniecība ""ĢOŽI""",Cēsu rajona Vaives pagasta zemnieku saimniecība,ĢOŽI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,20/03/1996,28/12/2017,L,Cēsu nov.,,,,,,,,,,,,, Vaives pag.," """"Ģoži"""""";4136;100010861;100015774;0;0429000;",,,,,,,,,,,,,,,,,
54102038281,LV91ZZZ54102038281,"IK ""Agneta Bordāne""",IK,Agneta Bordāne,,0,K,Komercreģistrs,IK,Individuālais komersants,23/11/2018,, ,Gulbenes nov.,,,,,,,,,,,,, Stradu pag., Stāķi," """"Stāķi 14"""" - 2"";4417;117244588;100015854;0;0500290;",,,,,,,,,,,,,,,,
40002091589,LV65ZZZ40002091589,"Individuālais komersants ""ADVENTA S""",Individuālais komersants,ADVENTA S,,0,K,Komercreģistrs,IK,Individuālais komersants,19/08/2002,, ,Rīga,,,,,,,,,,,,, Mēness iela 11 - 18,1013,112846857,0,100003003,10000,,,,,,,,,,,,,
44102038294,LV93ZZZ44102038294,IK Laine Bērziņa,IK,Laine Bērziņa,,1,K,Komercreģistrs,IK,Individuālais komersants,30/11/2018,14/02/2019,L,Limbažu nov.,,,,,,,,,,,,, Limbaži, Jaunā iela 9A - 3,4001,110052596,100015975,100003358,660201,,,,,,,,,,,,
44102038307,LV33ZZZ44102038307,"IK ""GB2 Projekts""",IK,GB2 Projekts,,0,K,Komercreģistrs,IK,Individuālais komersants,03/12/2018,, ,Cēsu nov.,,,,,,,,,,,,, Drabešu pag., Agra, Rožu iela 19,4101,104231020,100016487,0,424746,,,,,,,,,,,
40008069420,LV32ZZZ40008069420,"""Rīgas Aromaterapijas Skola""",,Rīgas Aromaterapijas Skola,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,23/08/2002,, ,Rīga,,,,,,,,,,,,, Ozolciema iela 38 - 8,1058,114094238,0,100003003,10000,,,,,,,,,,,,,
43603041491,LV28ZZZ43603041491,"SIA ""Finanšu injekcija""",SIA,Finanšu injekcija,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,17/03/2010,10/04/2019,L,Ozolnieku nov.,,,,,,,,,,,,, Ozolnieku pag., Ozolnieki, Meliorācijas iela 7,3018,102252045,100015397,0,546766,,,,,,,,,,,
40002131449,LV60ZZZ40002131449,"IK ""OK nails""",IK,OK nails,,0,K,Komercreģistrs,IK,Individuālais komersants,01/11/2007,, ,Rīga,,,,,,,,,,,,, Imantas 2. līnija 17,1083,101897763,0,100003003,10000,,,,,,,,,,,,,
41202018719,LV50ZZZ41202018719,"Individuālais komersants ""A.MIGLĀNE""",Individuālais komersants,A.MIGLĀNE,,0,K,Komercreģistrs,IK,Individuālais komersants,01/07/2003,, ,Kuldīgas nov.,,,,,,,,,,,,, Kuldīga, Baznīcas iela 27 - 6,3301,115010848,100015942,100003286,620100,,,,,,,,,,,,
40103295779,LV21ZZZ40103295779,"SIA ""AIBI BŪVE""",SIA,AIBI BŪVE,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,29/05/2010,28/06/2017,L,Rīga,,,,,,,,,,,,, Slokas iela 52,1007,101135452,0,100003003,10000,,,,,,,,,,,,,
41202018704,LV67ZZZ41202018704,"Individuālais komersants ""VALIJA MEIKŠĀNE""",Individuālais komersants,VALIJA MEIKŠĀNE,,0,K,Komercreģistrs,IK,Individuālais komersants,01/07/2003,, ,Kuldīgas nov.,,,,,,,,,,,,, Kuldīga, Dārza iela 12 - 6,3301,110732078,100015942,100003286,620201,,,,,,,,,,,,
680100192,,"Ludzas rajona Ciblas pagasta zemnieku saimniecība ""ALEJAS""",Ludzas rajona Ciblas pagasta zemnieku saimniecība,ALEJAS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,04/09/1992,10/08/2005,L,Ludzas rajons,,,,,,,,,,,,, Ciblas pagasts, Skrini," """"Alejas"""""";5709;100149233;0;0;0684948;",,,,,,,,,,,,,,,,
40002106278,LV95ZZZ40002106278,"Individuālais komersants ""ED MEISTER""",Individuālais komersants,ED MEISTER,,0,K,Komercreģistrs,IK,Individuālais komersants,16/09/2004,, ,Tukuma nov.,,,,,,,,,,,,, Tukums, Meža iela 2 - 1,3101,114564024,100016261,100003671,900100,,,,,,,,,,,,
40002106282,LV84ZZZ40002106282,"IK ""Dzīpari-L.B.""",IK,Dzīpari-L.B.,,0,K,Komercreģistrs,IK,Individuālais komersants,16/09/2004,, ,Jūrmala,,,,,,,,,,,,, Skolas iela 16 - 54,2016,116314390,0,100003036,130000,,,,,,,,,,,,,
41202018672,LV58ZZZ41202018672,"IK ""Valentīna Sproģe""",IK,Valentīna Sproģe,,0,K,Komercreģistrs,IK,Individuālais komersants,12/06/2003,, ,Talsu nov.,,,,,,,,,,,,, Talsi, Rīgas iela 3 - 45,3201,110691606,100016253,100003630,880100,,,,,,,,,,,,
51202018621,LV15ZZZ51202018621,"IK ""Emulators-2""",IK,Emulators-2,,0,K,Komercreģistrs,IK,Individuālais komersants,27/05/2003,02/01/2019,L,Ventspils,,,,,,,,,,,,, Skrundas iela 39 - 3,3602,115131331,0,100003060,270000,,,,,,,,,,,,,
41202018615,LV45ZZZ41202018615,"Usmas pagasta Goršanovas individuālais uzņēmums ""Žati""",Usmas pagasta Goršanovas individuālais uzņēmums,Žati,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,26/05/2003,, ,Ventspils nov.,,,,,,,,,,,,, Usmas pag.," """"Žati"""""";3619;104811196;100016333;0;0987400;",,,,,,,,,,,,,,,,,
41202018598,LV19ZZZ41202018598,"IK ""IEVA BĒRZKALNE""",IK,IEVA BĒRZKALNE,,0,K,Komercreģistrs,IK,Individuālais komersants,14/05/2003,25/03/2019,L,Talsu nov.,,,,,,,,,,,,, Talsi, Dundagas iela 22 - 31,3201,114647080,100016253,100003630,880100,,,,,,,,,,,,
40203501378,LV08ZZZ40203501378,"Sabiedrība ar ierobežotu atbildību ""Lex Legas""",Sabiedrība ar ierobežotu atbildību,Lex Legas,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Ventspils,,,,,,,,,,,,," Sarkanmuižas dambis 6 - 8;3601;115889361;0;100003060;"""";",,,,,,,,,,,,,,,,,,
46801002057,,"Nautrēnu pagasta zemnieku saimniecība ""ZAĻAIS LAUKS""",Nautrēnu pagasta zemnieku saimniecība,ZAĻAIS LAUKS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,18/09/1992,16/03/2005,L,Rēzeknes rajons,,,,,,,,,,,,, Nautrēnu pagasts, Desetnīki,4652,100153370,0,0,787500,,,,,,,,,,,,
680100214,,"Zemnieku saimniecība ""ROZAINE""",Zemnieku saimniecība,ROZAINE,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,06/10/1992,28/07/2005,L,Ludzas rajons,,,,,,,,,,,,, Līdumnieku pagasts, Kurjanova,5719,100151254,0,0,684966,,,,,,,,,,,,
46801002165,,"Zemnieku saimniecība ""SKĀRDIŅU MĀJAS""",Zemnieku saimniecība,SKĀRDIŅU MĀJAS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,27/11/1992,07/06/2005,L,Ludzas rajons,,,,,,,,,,,,, Malnavas pagasts, Kukari,5728,100152096,0,0,686800,,,,,,,,,,,,
46801002184,,"Zemnieku saimniecība ""PETROVA MĀJAS""",Zemnieku saimniecība,PETROVA MĀJAS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,27/11/1992,08/06/2005,L,Ludzas rajons,,,,,,,,,,,,, Ciblas novads, Līdumnieku pagasts, Petručonki,5719,100151287,100015251,0,684966,,,,,,,,,,,
40002166370,LV33ZZZ40002166370,"IK ""AJ VV""",IK,AJ VV,,0,K,Komercreģistrs,IK,Individuālais komersants,21/11/2012,27/04/2017,L,Rīga,,,,,,,,,,,,, Slāvu iela 13 - 30,1073,113354583,0,100003003,10000,,,,,,,,,,,,,
